FeatureID	TotalCount	Prevalence	PassTotalCountGT10	PassPrevalenceGT10Percent	Retained
158010	148	0.2692307692307692	TRUE	TRUE	TRUE
102954	275	0.19230769230769232	TRUE	TRUE	TRUE
193899	330	0.23076923076923078	TRUE	TRUE	TRUE
235825	3	0.11538461538461539	FALSE	TRUE	FALSE
237889	32	0.23076923076923078	TRUE	TRUE	TRUE
140877	39	0.15384615384615385	TRUE	TRUE	TRUE
564646	42	0.11538461538461539	TRUE	TRUE	TRUE
338075	11	0.07692307692307693	TRUE	FALSE	FALSE
100937	16724	0.8461538461538461	TRUE	TRUE	TRUE
130481	8	0.15384615384615385	FALSE	TRUE	FALSE
568886	91	0.19230769230769232	TRUE	TRUE	TRUE
317982	1	0.038461538461538464	FALSE	FALSE	FALSE
137387	44	0.15384615384615385	TRUE	TRUE	TRUE
290069	81	0.15384615384615385	TRUE	TRUE	TRUE
113691	9	0.038461538461538464	FALSE	FALSE	FALSE
581042	375	0.5384615384615384	TRUE	TRUE	TRUE
239892	1	0.038461538461538464	FALSE	FALSE	FALSE
383501	15	0.15384615384615385	TRUE	TRUE	TRUE
369524	2	0.07692307692307693	FALSE	FALSE	FALSE
267323	498	0.5769230769230769	TRUE	TRUE	TRUE
258212	11	0.15384615384615385	TRUE	TRUE	TRUE
271203	8	0.15384615384615385	FALSE	TRUE	FALSE
49877	33	0.2692307692307692	TRUE	TRUE	TRUE
554201	557	0.6538461538461539	TRUE	TRUE	TRUE
543841	7	0.19230769230769232	FALSE	TRUE	FALSE
236294	54	0.34615384615384615	TRUE	TRUE	TRUE
107764	90	0.23076923076923078	TRUE	TRUE	TRUE
252828	3	0.11538461538461539	FALSE	TRUE	FALSE
191973	580	0.5	TRUE	TRUE	TRUE
285046	5	0.11538461538461539	FALSE	TRUE	FALSE
565712	28	0.15384615384615385	TRUE	TRUE	TRUE
12408	235	0.5384615384615384	TRUE	TRUE	TRUE
136467	642	0.5769230769230769	TRUE	TRUE	TRUE
12395	1	0.038461538461538464	FALSE	FALSE	FALSE
35216	26	0.2692307692307692	TRUE	TRUE	TRUE
273134	60	0.38461538461538464	TRUE	TRUE	TRUE
261709	1	0.038461538461538464	FALSE	FALSE	FALSE
181436	74	0.46153846153846156	TRUE	TRUE	TRUE
541256	23	0.23076923076923078	TRUE	TRUE	TRUE
200110	1	0.038461538461538464	FALSE	FALSE	FALSE
532834	9	0.19230769230769232	FALSE	TRUE	FALSE
194632	8	0.15384615384615385	FALSE	TRUE	FALSE
270098	1007	0.5384615384615384	TRUE	TRUE	TRUE
560537	2	0.07692307692307693	FALSE	FALSE	FALSE
48874	91	0.3076923076923077	TRUE	TRUE	TRUE
251817	260	0.23076923076923078	TRUE	TRUE	TRUE
101943	211	0.23076923076923078	TRUE	TRUE	TRUE
256966	16	0.11538461538461539	TRUE	TRUE	TRUE
268395	38	0.15384615384615385	TRUE	TRUE	TRUE
272208	1204	0.5769230769230769	TRUE	TRUE	TRUE
549811	13	0.11538461538461539	TRUE	TRUE	TRUE
183182	56	0.2692307692307692	TRUE	TRUE	TRUE
106801	6	0.15384615384615385	FALSE	TRUE	FALSE
320879	12882	0.8461538461538461	TRUE	TRUE	TRUE
320455	10	0.15384615384615385	FALSE	TRUE	FALSE
527489	17	0.15384615384615385	TRUE	TRUE	TRUE
359533	91	0.15384615384615385	TRUE	TRUE	TRUE
60234	12	0.11538461538461539	TRUE	TRUE	TRUE
587045	9	0.07692307692307693	FALSE	FALSE	FALSE
13401	21	0.11538461538461539	TRUE	TRUE	TRUE
144223	2	0.07692307692307693	FALSE	FALSE	FALSE
510089	25	0.11538461538461539	TRUE	TRUE	TRUE
86061	44	0.11538461538461539	TRUE	TRUE	TRUE
13465	13	0.07692307692307693	TRUE	FALSE	FALSE
28246	68	0.07692307692307693	TRUE	FALSE	FALSE
13459	3384	0.6923076923076923	TRUE	TRUE	TRUE
202911	1	0.038461538461538464	FALSE	FALSE	FALSE
13463	39	0.11538461538461539	TRUE	TRUE	TRUE
553111	2	0.038461538461538464	FALSE	FALSE	FALSE
13467	3	0.07692307692307693	FALSE	FALSE	FALSE
470178	727	0.23076923076923078	TRUE	TRUE	TRUE
376876	55	0.11538461538461539	TRUE	TRUE	TRUE
50265	29	0.07692307692307693	TRUE	FALSE	FALSE
552026	2902	0.5	TRUE	TRUE	TRUE
115099	6	0.07692307692307693	FALSE	FALSE	FALSE
503327	57	0.11538461538461539	TRUE	TRUE	TRUE
103895	19	0.11538461538461539	TRUE	TRUE	TRUE
13347	2	0.038461538461538464	FALSE	FALSE	FALSE
530894	1	0.038461538461538464	FALSE	FALSE	FALSE
357438	14	0.11538461538461539	TRUE	TRUE	TRUE
250779	5	0.038461538461538464	FALSE	FALSE	FALSE
305123	595	0.15384615384615385	TRUE	TRUE	TRUE
544910	3275	0.5384615384615384	TRUE	TRUE	TRUE
261774	2139	0.46153846153846156	TRUE	TRUE	TRUE
350655	3	0.11538461538461539	FALSE	TRUE	FALSE
13430	1	0.038461538461538464	FALSE	FALSE	FALSE
13453	709	0.3076923076923077	TRUE	TRUE	TRUE
470207	431	0.15384615384615385	TRUE	TRUE	TRUE
272078	10	0.07692307692307693	FALSE	FALSE	FALSE
138110	10	0.07692307692307693	FALSE	FALSE	FALSE
429975	28	0.11538461538461539	TRUE	TRUE	TRUE
534507	1738	0.38461538461538464	TRUE	TRUE	TRUE
378404	3	0.07692307692307693	FALSE	FALSE	FALSE
423737	2	0.038461538461538464	FALSE	FALSE	FALSE
13456	1072	0.34615384615384615	TRUE	TRUE	TRUE
451398	806	0.34615384615384615	TRUE	TRUE	TRUE
545862	13	0.07692307692307693	TRUE	FALSE	FALSE
385170	6	0.038461538461538464	FALSE	FALSE	FALSE
470190	1059	0.34615384615384615	TRUE	TRUE	TRUE
270102	7501	0.8076923076923077	TRUE	TRUE	TRUE
269248	1	0.038461538461538464	FALSE	FALSE	FALSE
470219	19331	0.8846153846153846	TRUE	TRUE	TRUE
410908	1591	0.34615384615384615	TRUE	TRUE	TRUE
441265	7	0.07692307692307693	FALSE	FALSE	FALSE
490143	40	0.11538461538461539	TRUE	TRUE	TRUE
82696	623	0.15384615384615385	TRUE	TRUE	TRUE
213952	92	0.11538461538461539	TRUE	TRUE	TRUE
13428	12	0.11538461538461539	TRUE	TRUE	TRUE
13420	2817	0.2692307692307692	TRUE	TRUE	TRUE
27896	53	0.11538461538461539	TRUE	TRUE	TRUE
90728	49	0.15384615384615385	TRUE	TRUE	TRUE
58295	7294	0.5384615384615384	TRUE	TRUE	TRUE
557799	216	0.2692307692307692	TRUE	TRUE	TRUE
470200	350	0.2692307692307692	TRUE	TRUE	TRUE
470188	5449	0.5384615384615384	TRUE	TRUE	TRUE
528028	35	0.07692307692307693	TRUE	FALSE	FALSE
235898	1	0.038461538461538464	FALSE	FALSE	FALSE
25532	14	0.07692307692307693	TRUE	FALSE	FALSE
211156	57	0.11538461538461539	TRUE	TRUE	TRUE
13405	10	0.07692307692307693	FALSE	FALSE	FALSE
69384	12	0.07692307692307693	TRUE	FALSE	FALSE
361871	638	0.2692307692307692	TRUE	TRUE	TRUE
470213	15432	0.9230769230769231	TRUE	TRUE	TRUE
471198	3	0.07692307692307693	FALSE	FALSE	FALSE
13393	12	0.11538461538461539	TRUE	TRUE	TRUE
37997	24	0.07692307692307693	TRUE	FALSE	FALSE
536902	914	0.34615384615384615	TRUE	TRUE	TRUE
18932	24	0.11538461538461539	TRUE	TRUE	TRUE
557616	34	0.11538461538461539	TRUE	TRUE	TRUE
358127	176	0.15384615384615385	TRUE	TRUE	TRUE
81096	10274	0.7307692307692307	TRUE	TRUE	TRUE
137454	3	0.038461538461538464	FALSE	FALSE	FALSE
24259	1	0.038461538461538464	FALSE	FALSE	FALSE
69669	67	0.15384615384615385	TRUE	TRUE	TRUE
471230	3	0.07692307692307693	FALSE	FALSE	FALSE
37109	103	0.07692307692307693	TRUE	FALSE	FALSE
256702	9	0.07692307692307693	FALSE	FALSE	FALSE
241543	508	0.4230769230769231	TRUE	TRUE	TRUE
13581	394	0.5	TRUE	TRUE	TRUE
13568	14	0.15384615384615385	TRUE	TRUE	TRUE
536612	2	0.07692307692307693	FALSE	FALSE	FALSE
594393	41	0.3076923076923077	TRUE	TRUE	TRUE
105495	11	0.23076923076923078	TRUE	TRUE	TRUE
131262	295	0.2692307692307692	TRUE	TRUE	TRUE
409497	2	0.038461538461538464	FALSE	FALSE	FALSE
141953	37	0.038461538461538464	TRUE	FALSE	FALSE
108829	2	0.038461538461538464	FALSE	FALSE	FALSE
349708	60	0.23076923076923078	TRUE	TRUE	TRUE
84268	8	0.19230769230769232	FALSE	TRUE	FALSE
185640	53	0.11538461538461539	TRUE	TRUE	TRUE
237617	14	0.07692307692307693	TRUE	FALSE	FALSE
82429	32	0.07692307692307693	TRUE	FALSE	FALSE
276278	38	0.19230769230769232	TRUE	TRUE	TRUE
188084	7	0.19230769230769232	FALSE	TRUE	FALSE
82059	2	0.07692307692307693	FALSE	FALSE	FALSE
81098	15	0.15384615384615385	TRUE	TRUE	TRUE
148332	23	0.2692307692307692	TRUE	TRUE	TRUE
412821	1	0.038461538461538464	FALSE	FALSE	FALSE
82279	11	0.11538461538461539	TRUE	TRUE	TRUE
571931	19	0.15384615384615385	TRUE	TRUE	TRUE
63688	22	0.038461538461538464	TRUE	FALSE	FALSE
84442	5	0.07692307692307693	FALSE	FALSE	FALSE
137712	19	0.038461538461538464	TRUE	FALSE	FALSE
526776	36	0.38461538461538464	TRUE	TRUE	TRUE
13333	40	0.19230769230769232	TRUE	TRUE	TRUE
142287	210	0.38461538461538464	TRUE	TRUE	TRUE
236778	6	0.15384615384615385	FALSE	TRUE	FALSE
13321	65	0.15384615384615385	TRUE	TRUE	TRUE
104445	4	0.038461538461538464	FALSE	FALSE	FALSE
154902	3625	0.4230769230769231	TRUE	TRUE	TRUE
36832	285	0.19230769230769232	TRUE	TRUE	TRUE
13302	5	0.15384615384615385	FALSE	TRUE	FALSE
558953	1574	0.5769230769230769	TRUE	TRUE	TRUE
35930	17	0.15384615384615385	TRUE	TRUE	TRUE
137558	1	0.038461538461538464	FALSE	FALSE	FALSE
570318	1	0.038461538461538464	FALSE	FALSE	FALSE
400997	2	0.038461538461538464	FALSE	FALSE	FALSE
99032	21	0.15384615384615385	TRUE	TRUE	TRUE
214610	2	0.038461538461538464	FALSE	FALSE	FALSE
590555	20	0.19230769230769232	TRUE	TRUE	TRUE
103349	26	0.19230769230769232	TRUE	TRUE	TRUE
13522	30	0.23076923076923078	TRUE	TRUE	TRUE
100442	9	0.038461538461538464	FALSE	FALSE	FALSE
514224	3	0.07692307692307693	FALSE	FALSE	FALSE
20974	1014	0.3076923076923077	TRUE	TRUE	TRUE
571264	1	0.038461538461538464	FALSE	FALSE	FALSE
566868	3	0.11538461538461539	FALSE	TRUE	FALSE
13069	144	0.19230769230769232	TRUE	TRUE	TRUE
13140	61	0.2692307692307692	TRUE	TRUE	TRUE
590657	655	0.46153846153846156	TRUE	TRUE	TRUE
276601	103	0.34615384615384615	TRUE	TRUE	TRUE
34222	175	0.4230769230769231	TRUE	TRUE	TRUE
320457	139	0.38461538461538464	TRUE	TRUE	TRUE
247201	2698	0.5769230769230769	TRUE	TRUE	TRUE
281424	20	0.34615384615384615	TRUE	TRUE	TRUE
215776	20	0.23076923076923078	TRUE	TRUE	TRUE
579213	1862	0.3076923076923077	TRUE	TRUE	TRUE
262897	2	0.07692307692307693	FALSE	FALSE	FALSE
101464	2747	0.6538461538461539	TRUE	TRUE	TRUE
13034	10141	0.9230769230769231	TRUE	TRUE	TRUE
365852	722	0.5384615384615384	TRUE	TRUE	TRUE
104109	111	0.38461538461538464	TRUE	TRUE	TRUE
309862	1177	0.5	TRUE	TRUE	TRUE
300187	3917	0.7692307692307693	TRUE	TRUE	TRUE
556866	8	0.23076923076923078	FALSE	TRUE	FALSE
13121	15	0.2692307692307692	TRUE	TRUE	TRUE
92964	41	0.19230769230769232	TRUE	TRUE	TRUE
202331	1	0.038461538461538464	FALSE	FALSE	FALSE
298629	2	0.07692307692307693	FALSE	FALSE	FALSE
92235	4	0.11538461538461539	FALSE	TRUE	FALSE
13236	5	0.15384615384615385	FALSE	TRUE	FALSE
295725	300	0.2692307692307692	TRUE	TRUE	TRUE
563112	2653	0.6538461538461539	TRUE	TRUE	TRUE
241246	14	0.038461538461538464	TRUE	FALSE	FALSE
102201	654	0.3076923076923077	TRUE	TRUE	TRUE
143735	16	0.07692307692307693	TRUE	FALSE	FALSE
523221	11	0.2692307692307692	TRUE	TRUE	TRUE
38174	832	0.5384615384615384	TRUE	TRUE	TRUE
354851	498	0.34615384615384615	TRUE	TRUE	TRUE
204251	669	0.6923076923076923	TRUE	TRUE	TRUE
407296	2257	0.8076923076923077	TRUE	TRUE	TRUE
225840	2	0.07692307692307693	FALSE	FALSE	FALSE
181609	1670	0.5	TRUE	TRUE	TRUE
12620	10	0.07692307692307693	FALSE	FALSE	FALSE
86784	528	0.38461538461538464	TRUE	TRUE	TRUE
72858	96	0.46153846153846156	TRUE	TRUE	TRUE
143171	14	0.15384615384615385	TRUE	TRUE	TRUE
203691	23	0.15384615384615385	TRUE	TRUE	TRUE
87249	1	0.038461538461538464	FALSE	FALSE	FALSE
300734	9	0.11538461538461539	FALSE	TRUE	FALSE
469868	28410	0.8461538461538461	TRUE	TRUE	TRUE
326977	291577	1	TRUE	TRUE	TRUE
469873	45000	0.9230769230769231	TRUE	TRUE	TRUE
102049	97	0.15384615384615385	TRUE	TRUE	TRUE
471180	61445	0.9615384615384616	TRUE	TRUE	TRUE
570451	1	0.038461538461538464	FALSE	FALSE	FALSE
311636	6	0.15384615384615385	FALSE	TRUE	FALSE
339532	18	0.3076923076923077	TRUE	TRUE	TRUE
12622	252	0.3076923076923077	TRUE	TRUE	TRUE
470460	7	0.15384615384615385	FALSE	TRUE	FALSE
131391	423	0.3076923076923077	TRUE	TRUE	TRUE
533785	385	0.2692307692307692	TRUE	TRUE	TRUE
471185	123	0.34615384615384615	TRUE	TRUE	TRUE
295384	2	0.07692307692307693	FALSE	FALSE	FALSE
12650	11	0.15384615384615385	TRUE	TRUE	TRUE
559527	8	0.07692307692307693	FALSE	FALSE	FALSE
591285	382	0.4230769230769231	TRUE	TRUE	TRUE
292521	364	0.2692307692307692	TRUE	TRUE	TRUE
469852	1919	0.46153846153846156	TRUE	TRUE	TRUE
201720	11	0.11538461538461539	TRUE	TRUE	TRUE
525417	73	0.11538461538461539	TRUE	TRUE	TRUE
51888	95	0.19230769230769232	TRUE	TRUE	TRUE
38013	1	0.038461538461538464	FALSE	FALSE	FALSE
65483	7	0.07692307692307693	FALSE	FALSE	FALSE
542335	485	0.23076923076923078	TRUE	TRUE	TRUE
233469	1	0.038461538461538464	FALSE	FALSE	FALSE
540449	1	0.038461538461538464	FALSE	FALSE	FALSE
561904	1	0.038461538461538464	FALSE	FALSE	FALSE
335847	111	0.11538461538461539	TRUE	TRUE	TRUE
108479	2	0.07692307692307693	FALSE	FALSE	FALSE
66916	2	0.07692307692307693	FALSE	FALSE	FALSE
566297	14	0.11538461538461539	TRUE	TRUE	TRUE
203480	14	0.11538461538461539	TRUE	TRUE	TRUE
227609	210	0.19230769230769232	TRUE	TRUE	TRUE
540658	12	0.07692307692307693	TRUE	FALSE	FALSE
3906	3	0.07692307692307693	FALSE	FALSE	FALSE
3909	88	0.07692307692307693	TRUE	FALSE	FALSE
108434	478	0.46153846153846156	TRUE	TRUE	TRUE
3952	3	0.07692307692307693	FALSE	FALSE	FALSE
301091	1	0.038461538461538464	FALSE	FALSE	FALSE
236512	378	0.34615384615384615	TRUE	TRUE	TRUE
3931	18	0.19230769230769232	TRUE	TRUE	TRUE
3947	3	0.038461538461538464	FALSE	FALSE	FALSE
484437	16	0.15384615384615385	TRUE	TRUE	TRUE
72610	23	0.07692307692307693	TRUE	FALSE	FALSE
46681	7	0.11538461538461539	FALSE	TRUE	FALSE
251512	273	0.2692307692307692	TRUE	TRUE	TRUE
527931	10	0.07692307692307693	FALSE	FALSE	FALSE
3838	528	0.38461538461538464	TRUE	TRUE	TRUE
24210	2	0.038461538461538464	FALSE	FALSE	FALSE
3826	4	0.038461538461538464	FALSE	FALSE	FALSE
287530	1	0.038461538461538464	FALSE	FALSE	FALSE
3859	1	0.038461538461538464	FALSE	FALSE	FALSE
104346	29	0.07692307692307693	TRUE	FALSE	FALSE
309470	74	0.15384615384615385	TRUE	TRUE	TRUE
289014	26	0.11538461538461539	TRUE	TRUE	TRUE
107163	1	0.038461538461538464	FALSE	FALSE	FALSE
578240	7	0.038461538461538464	FALSE	FALSE	FALSE
299900	4	0.07692307692307693	FALSE	FALSE	FALSE
105320	271	0.15384615384615385	TRUE	TRUE	TRUE
296406	58	0.19230769230769232	TRUE	TRUE	TRUE
295386	69	0.07692307692307693	TRUE	FALSE	FALSE
332359	59	0.15384615384615385	TRUE	TRUE	TRUE
324511	23	0.15384615384615385	TRUE	TRUE	TRUE
572161	9	0.11538461538461539	FALSE	TRUE	FALSE
526483	63	0.15384615384615385	TRUE	TRUE	TRUE
95168	29	0.07692307692307693	TRUE	FALSE	FALSE
38741	713	0.5384615384615384	TRUE	TRUE	TRUE
3861	243	0.23076923076923078	TRUE	TRUE	TRUE
78066	4	0.038461538461538464	FALSE	FALSE	FALSE
37517	1	0.038461538461538464	FALSE	FALSE	FALSE
114660	13	0.038461538461538464	TRUE	FALSE	FALSE
150217	64	0.038461538461538464	TRUE	FALSE	FALSE
585733	20	0.07692307692307693	TRUE	FALSE	FALSE
513030	2	0.038461538461538464	FALSE	FALSE	FALSE
78032	1	0.038461538461538464	FALSE	FALSE	FALSE
77775	5	0.038461538461538464	FALSE	FALSE	FALSE
146387	4	0.038461538461538464	FALSE	FALSE	FALSE
4099	15	0.038461538461538464	TRUE	FALSE	FALSE
78119	19	0.07692307692307693	TRUE	FALSE	FALSE
4094	1	0.038461538461538464	FALSE	FALSE	FALSE
44741	10	0.038461538461538464	FALSE	FALSE	FALSE
114698	2	0.038461538461538464	FALSE	FALSE	FALSE
114589	6	0.038461538461538464	FALSE	FALSE	FALSE
143938	1	0.038461538461538464	FALSE	FALSE	FALSE
149097	1	0.038461538461538464	FALSE	FALSE	FALSE
221332	3	0.038461538461538464	FALSE	FALSE	FALSE
561288	8	0.11538461538461539	FALSE	TRUE	FALSE
238440	2	0.07692307692307693	FALSE	FALSE	FALSE
593215	11	0.07692307692307693	TRUE	FALSE	FALSE
518643	18	0.11538461538461539	TRUE	TRUE	TRUE
150452	10	0.11538461538461539	FALSE	TRUE	FALSE
100628	36	0.15384615384615385	TRUE	TRUE	TRUE
318992	7	0.07692307692307693	FALSE	FALSE	FALSE
540952	9	0.11538461538461539	FALSE	TRUE	FALSE
519715	277	0.2692307692307692	TRUE	TRUE	TRUE
141219	70	0.23076923076923078	TRUE	TRUE	TRUE
90465	5	0.11538461538461539	FALSE	TRUE	FALSE
101217	6	0.11538461538461539	FALSE	TRUE	FALSE
89329	2	0.07692307692307693	FALSE	FALSE	FALSE
266509	2	0.038461538461538464	FALSE	FALSE	FALSE
106877	75	0.15384615384615385	TRUE	TRUE	TRUE
586280	18	0.07692307692307693	TRUE	FALSE	FALSE
37803	1	0.038461538461538464	FALSE	FALSE	FALSE
103241	15	0.11538461538461539	TRUE	TRUE	TRUE
79121	4	0.11538461538461539	FALSE	TRUE	FALSE
108101	2	0.038461538461538464	FALSE	FALSE	FALSE
157633	28	0.15384615384615385	TRUE	TRUE	TRUE
326880	47	0.19230769230769232	TRUE	TRUE	TRUE
63216	860	0.34615384615384615	TRUE	TRUE	TRUE
3801	229	0.15384615384615385	TRUE	TRUE	TRUE
149144	3762	0.46153846153846156	TRUE	TRUE	TRUE
221514	349	0.15384615384615385	TRUE	TRUE	TRUE
212910	4263	0.38461538461538464	TRUE	TRUE	TRUE
235371	30	0.11538461538461539	TRUE	TRUE	TRUE
347105	83	0.11538461538461539	TRUE	TRUE	TRUE
100167	379	0.2692307692307692	TRUE	TRUE	TRUE
159087	80	0.15384615384615385	TRUE	TRUE	TRUE
538030	44	0.11538461538461539	TRUE	TRUE	TRUE
534608	56	0.11538461538461539	TRUE	TRUE	TRUE
540607	3	0.07692307692307693	FALSE	FALSE	FALSE
320359	8	0.11538461538461539	FALSE	TRUE	FALSE
101310	268	0.3076923076923077	TRUE	TRUE	TRUE
249670	25	0.07692307692307693	TRUE	FALSE	FALSE
342035	342	0.23076923076923078	TRUE	TRUE	TRUE
251576	566	0.34615384615384615	TRUE	TRUE	TRUE
128374	28	0.15384615384615385	TRUE	TRUE	TRUE
242567	412	0.34615384615384615	TRUE	TRUE	TRUE
306448	36	0.15384615384615385	TRUE	TRUE	TRUE
99658	12	0.11538461538461539	TRUE	TRUE	TRUE
112885	1	0.038461538461538464	FALSE	FALSE	FALSE
548153	16	0.11538461538461539	TRUE	TRUE	TRUE
240434	1	0.038461538461538464	FALSE	FALSE	FALSE
105791	7	0.11538461538461539	FALSE	TRUE	FALSE
237886	6	0.15384615384615385	FALSE	TRUE	FALSE
139238	2	0.07692307692307693	FALSE	FALSE	FALSE
143791	79	0.15384615384615385	TRUE	TRUE	TRUE
550451	795	0.4230769230769231	TRUE	TRUE	TRUE
334061	1	0.038461538461538464	FALSE	FALSE	FALSE
317015	1	0.038461538461538464	FALSE	FALSE	FALSE
143845	155	0.19230769230769232	TRUE	TRUE	TRUE
88155	693	0.2692307692307692	TRUE	TRUE	TRUE
4386	7	0.07692307692307693	FALSE	FALSE	FALSE
562022	7	0.038461538461538464	FALSE	FALSE	FALSE
584418	37	0.038461538461538464	TRUE	FALSE	FALSE
591769	6	0.038461538461538464	FALSE	FALSE	FALSE
95720	3	0.038461538461538464	FALSE	FALSE	FALSE
454145	73	0.11538461538461539	TRUE	TRUE	TRUE
559657	19	0.11538461538461539	TRUE	TRUE	TRUE
515032	1	0.038461538461538464	FALSE	FALSE	FALSE
249529	1	0.038461538461538464	FALSE	FALSE	FALSE
129416	3	0.11538461538461539	FALSE	TRUE	FALSE
103231	1	0.038461538461538464	FALSE	FALSE	FALSE
327333	1	0.038461538461538464	FALSE	FALSE	FALSE
255272	7	0.11538461538461539	FALSE	TRUE	FALSE
114294	394	0.19230769230769232	TRUE	TRUE	TRUE
111897	1	0.038461538461538464	FALSE	FALSE	FALSE
192132	1754	0.5769230769230769	TRUE	TRUE	TRUE
10517	2	0.038461538461538464	FALSE	FALSE	FALSE
407754	57	0.07692307692307693	TRUE	FALSE	FALSE
193418	1	0.038461538461538464	FALSE	FALSE	FALSE
321186	4	0.038461538461538464	FALSE	FALSE	FALSE
10518	1	0.038461538461538464	FALSE	FALSE	FALSE
585650	27	0.15384615384615385	TRUE	TRUE	TRUE
558603	2	0.07692307692307693	FALSE	FALSE	FALSE
25583	3	0.07692307692307693	FALSE	FALSE	FALSE
10526	155	0.11538461538461539	TRUE	TRUE	TRUE
33199	1	0.038461538461538464	FALSE	FALSE	FALSE
51535	3548	0.34615384615384615	TRUE	TRUE	TRUE
147645	3	0.11538461538461539	FALSE	TRUE	FALSE
137367	1	0.038461538461538464	FALSE	FALSE	FALSE
361169	1	0.038461538461538464	FALSE	FALSE	FALSE
201363	1	0.038461538461538464	FALSE	FALSE	FALSE
156761	1	0.038461538461538464	FALSE	FALSE	FALSE
235762	1	0.038461538461538464	FALSE	FALSE	FALSE
567650	2	0.038461538461538464	FALSE	FALSE	FALSE
219355	1	0.038461538461538464	FALSE	FALSE	FALSE
102412	34	0.11538461538461539	TRUE	TRUE	TRUE
338150	7	0.038461538461538464	FALSE	FALSE	FALSE
10470	1	0.038461538461538464	FALSE	FALSE	FALSE
243561	5	0.07692307692307693	FALSE	FALSE	FALSE
351705	7	0.038461538461538464	FALSE	FALSE	FALSE
384155	3	0.038461538461538464	FALSE	FALSE	FALSE
10463	44	0.038461538461538464	TRUE	FALSE	FALSE
195717	3	0.07692307692307693	FALSE	FALSE	FALSE
92508	3	0.038461538461538464	FALSE	FALSE	FALSE
10444	18	0.07692307692307693	TRUE	FALSE	FALSE
104557	4	0.11538461538461539	FALSE	TRUE	FALSE
87605	25	0.07692307692307693	TRUE	FALSE	FALSE
54085	4	0.038461538461538464	FALSE	FALSE	FALSE
81681	1	0.038461538461538464	FALSE	FALSE	FALSE
34507	1	0.038461538461538464	FALSE	FALSE	FALSE
536531	8	0.07692307692307693	FALSE	FALSE	FALSE
341019	6	0.11538461538461539	FALSE	TRUE	FALSE
10455	17	0.19230769230769232	TRUE	TRUE	TRUE
19551	51	0.2692307692307692	TRUE	TRUE	TRUE
102653	3	0.07692307692307693	FALSE	FALSE	FALSE
245878	369	0.23076923076923078	TRUE	TRUE	TRUE
23777	8	0.07692307692307693	FALSE	FALSE	FALSE
210958	1	0.038461538461538464	FALSE	FALSE	FALSE
236160	36	0.11538461538461539	TRUE	TRUE	TRUE
231910	1	0.038461538461538464	FALSE	FALSE	FALSE
222885	1	0.038461538461538464	FALSE	FALSE	FALSE
206024	4	0.11538461538461539	FALSE	TRUE	FALSE
263284	3	0.07692307692307693	FALSE	FALSE	FALSE
203274	781	0.4230769230769231	TRUE	TRUE	TRUE
202279	1	0.038461538461538464	FALSE	FALSE	FALSE
176114	60	0.2692307692307692	TRUE	TRUE	TRUE
22125	4	0.07692307692307693	FALSE	FALSE	FALSE
11293	3	0.038461538461538464	FALSE	FALSE	FALSE
407576	123	0.038461538461538464	TRUE	FALSE	FALSE
31235	4369	0.5769230769230769	TRUE	TRUE	TRUE
73887	451	0.2692307692307692	TRUE	TRUE	TRUE
236623	6	0.038461538461538464	FALSE	FALSE	FALSE
70628	6228	0.6538461538461539	TRUE	TRUE	TRUE
74391	6597	0.8076923076923077	TRUE	TRUE	TRUE
93158	66	0.15384615384615385	TRUE	TRUE	TRUE
70038	1	0.038461538461538464	FALSE	FALSE	FALSE
59574	4441	0.5769230769230769	TRUE	TRUE	TRUE
529857	1932	0.3076923076923077	TRUE	TRUE	TRUE
38061	221	0.07692307692307693	TRUE	FALSE	FALSE
484462	1194	0.34615384615384615	TRUE	TRUE	TRUE
237034	4764	0.6153846153846154	TRUE	TRUE	TRUE
70804	2	0.038461538461538464	FALSE	FALSE	FALSE
74059	654	0.11538461538461539	TRUE	TRUE	TRUE
11297	1	0.038461538461538464	FALSE	FALSE	FALSE
566658	282	0.15384615384615385	TRUE	TRUE	TRUE
105657	86	0.11538461538461539	TRUE	TRUE	TRUE
11301	74	0.07692307692307693	TRUE	FALSE	FALSE
34513	10	0.038461538461538464	FALSE	FALSE	FALSE
110394	285	0.23076923076923078	TRUE	TRUE	TRUE
240997	1	0.038461538461538464	FALSE	FALSE	FALSE
591820	162	0.2692307692307692	TRUE	TRUE	TRUE
11319	16	0.19230769230769232	TRUE	TRUE	TRUE
470429	2	0.07692307692307693	FALSE	FALSE	FALSE
550936	40	0.15384615384615385	TRUE	TRUE	TRUE
368299	32	0.15384615384615385	TRUE	TRUE	TRUE
64396	155864	1	TRUE	TRUE	TRUE
518865	2515	0.7692307692307693	TRUE	TRUE	TRUE
374052	2163	0.19230769230769232	TRUE	TRUE	TRUE
470451	6	0.11538461538461539	FALSE	TRUE	FALSE
288565	1801	0.5384615384615384	TRUE	TRUE	TRUE
345114	961	0.46153846153846156	TRUE	TRUE	TRUE
332164	3605	0.6923076923076923	TRUE	TRUE	TRUE
11302	21	0.11538461538461539	TRUE	TRUE	TRUE
99826	14	0.15384615384615385	TRUE	TRUE	TRUE
113012	15	0.46153846153846156	TRUE	TRUE	TRUE
200351	2	0.07692307692307693	FALSE	FALSE	FALSE
289019	9	0.11538461538461539	FALSE	TRUE	FALSE
322615	1	0.038461538461538464	FALSE	FALSE	FALSE
