feature_id	sequence_length	gc_fraction	frequency	samples_observed	in_placements	in_output_tree	in_filtered_table	in_removed_table	candidate_placements	top_likelihood_weight	pendant_length	distal_length	output_tip_branch_length
8f15d3aaf8afd2c23436f6902502d156	253	0.565217	9	2	True	True	True	False	1	1.0	6.113515e-06	7.3064357e-06	6.11352e-06
9004b442993f8dac89b6ba5b3bd6c445	253	0.55336	5	1	True	True	True	False	4	0.73572147	0.042890824	0.025015626	0.0428908
906a06fc904a9a11c50b0a100467961b	253	0.561265	14	2	True	True	True	False	1	1.0	0.056519296	0.029507162	0.0565193
931ac7709b0d74ba3440921b1c12cdce	254	0.547244	32	2	True	True	True	False	1	1.0	0.0513881	0.04106612	0.0513881
9412a1c9baaa8ea4382e404d902783fd	254	0.468504	2	1	True	True	True	False	4	0.7776391	0.19607443	0.031652004	0.196074
948a628bd325d2bbcae73a4546be45d6	254	0.496063	4	1	True	True	True	False	1	1.0	0.11431457	0.08283154	0.114315
954a9f37977a2055117e40fda8d885cd	254	0.492126	2	1	True	True	True	False	1	1.0	0.102988616	0.08626462	0.102989
957f318f7967da6daabf0d48593ac0da	253	0.359684	2	1	True	True	True	False	1	1.0	0.13029006	0.06830165	0.13029
96bde1d77000933e946dfb199925c7a3	253	0.517787	3	1	True	True	True	False	1	1.0	6.113515e-06	5.7522025e-06	6.11352e-06
9868b5882915050d5e52b77c875058ad	253	0.529644	5	1	True	True	True	False	7	0.51241547	0.0854253	5.8815754e-06	0.0854253
98906d02d6744198e90b8a0a9cce2d44	253	0.486166	7	1	True	True	True	False	7	0.3248232	0.037415206	0.0022570763	0.0374152
98af91638cced2cfe681c31927e8a8e8	253	0.525692	3	1	True	True	True	False	2	0.88193434	0.012331238	0.070729345	0.0123312
98bebc482cd9ca7290f2f2a248aec8e5	253	0.56917	4	1	True	True	True	False	7	0.31529292	0.028949417	0.00028656647	0.0289494
999e583df5c3def13d79bd7985a2db02	253	0.509881	6	1	True	True	True	False	3	0.52075607	0.083434865	0.018296342	0.0834349
99d20e29f6c3b3ce8b5a8c26cf1e256b	254	0.559055	2	1	True	True	True	False	4	0.45903724	0.14064492	0.057362836	0.140645
9a215fa0e73e9b12ecd3b1b6d42e6dba	253	0.533597	2	1	True	True	True	False	7	0.3252032	0.08420551	0.008862849	0.0842055
9a91bed865a472277d6a32c9880b1173	253	0.521739	2	1	True	True	True	False	1	1.0	0.060164243	0.042499695	0.0601642
9b72bc0ce737b7762f1e914b5eac762d	253	0.561265	6	2	True	True	True	False	3	0.5911149	0.11255909	0.013052127	0.112559
9bc833085f1548853b1cf3d905f7d97f	254	0.503937	4	1	True	True	True	False	4	0.5161356	0.021353893	0.023757663	0.0213539
9be19ab968ad92fd94c7295f2109e33e	254	0.511811	2	1	True	True	True	False	2	0.93485665	0.10290587	0.018571578	0.102906
9cb0b8fb0953d35a0dbb91a2979c894b	253	0.466403	2	1	True	True	True	False	1	1.0	0.14498737	0.03693749	0.144987
9ee6fac4053b666eab9dc8eae340403f	253	0.509881	3	1	True	True	True	False	7	0.17859328	0.004460777	6.702069e-06	0.00446078
9f1c3ed77a06526841e29fc6c9e924a4	253	0.545455	3	1	True	True	True	False	1	1.0	0.17027931	0.06940868	0.170279
a0eeab5dede5f14abb33b2e520b39599	253	0.608696	2	1	True	True	True	False	2	0.6244567	0.035477895	0.01893116	0.0354779
a1190d2a5f87036e8b339276c40fbbc2	253	0.561265	10	1	True	True	True	False	1	1.0	0.032743037	0.0086149415	0.032743
a2d982cabb4cc8a6f0cd987f7ee77ebb	253	0.525692	2	1	True	True	True	False	1	1.0	0.030862657	0.00909077	0.0308627
a2ef7fa4b62c4b01208dfa4aad27e0c1	256	0.535156	2	1	True	True	True	False	1	1.0	0.08239001	0.037236217	0.08239
a43ddcd44d41456d1dab22318e67fe3d	254	0.507874	3	1	True	True	True	False	2	0.9888229	0.07589046	0.09857339	0.0758905
a537d8bab85c83b0e74c73c55790324b	253	0.533597	6	1	True	True	True	False	7	0.14285715	6.113515e-06	5.000002e-07	6.11352e-06
a57e8133deb4fc1a6cbeaac02d482d8f	253	0.525692	2	1	True	True	True	False	5	0.20015606	6.113515e-06	5.000002e-07	6.11352e-06
a5a55d1042ae7a5a4733425a71b13448	253	0.537549	6	1	True	True	True	False	5	0.57671964	0.09569563	0.048164975	0.0956956
a653e1e25bc7b3bfc53ecbee8e08c799	253	0.533597	5	1	True	True	True	False	4	0.767758	0.10711366	0.015013626	0.107114
a65a721d90a7e48010113435818d69be	253	0.565217	4	1	True	True	True	False	3	0.34148222	6.113515e-06	7.633501e-06	6.11352e-06
a7594af68bb51cf102d651c5273bcc66	253	0.513834	2	1	True	True	True	False	7	0.39659443	0.12938175	0.05117378	0.129382
a7c7cf68def4b0d445226c2e3938ff51	253	0.478261	4	1	True	True	True	False	1	1.0	0.020818686	0.030529294	0.0208187
a7dee29dd0f54a24b73d9c74dbd7ac92	255	0.560784	2	1	True	True	True	False	5	0.870608	0.11124045	0.023559889	0.11124
a9567d6f4f51f80ed58c1978b4737f28	253	0.486166	5	1	True	True	True	False	7	0.24080382	0.058842096	9.258927e-06	0.0588421
a968dacbd6e0a3f2f1738f0e64bc955d	254	0.559055	10	2	True	True	True	False	7	0.32607678	0.111853935	0.05393156	0.111854
a9cdace376f468b22ea7bac7de7e029c	253	0.581028	14	1	True	True	True	False	7	0.3667745	0.07714491	0.008090537	0.0771449
aa2d96e9bd79b0daa429983e2aaf6205	253	0.56917	4	1	True	True	True	False	7	0.49936554	0.0026116264	0.0014073643	0.00261163
aaf8bbe980b29c52a8c30a07d65d1b48	254	0.515748	6	1	True	True	True	False	1	1.0	0.05584669	0.04230403	0.0558467
adc72dccf3a30113fd9335cb6462f2dc	254	0.440945	3	1	True	True	True	False	7	0.52253616	0.16331965	0.067064546	0.16332
adfb67f460d65aa8614bed0880411c61	253	0.557312	11	1	True	True	True	False	7	0.14285731	6.113515e-06	5.000002e-07	6.11352e-06
ae1d5473bb32f0a1933d5b4fc0e3eeb4	253	0.513834	3	1	True	True	True	False	1	1.0	0.13348061	0.07192637	0.133481
aea5c45decda07ef9ad9a8e1ad4125ba	253	0.537549	14	1	True	True	True	False	7	0.14291377	0.0040102466	0.00038982992	0.00401025
aeda648ef1ccaf013a70453eee0caf8a	253	0.505929	55	3	True	True	True	False	7	0.3080629	0.08491987	9.474854e-06	0.0849199
af101f6ceb2059efa2d97a9ba8732a9d	254	0.488189	4	1	True	True	True	False	1	1.0	0.10951655	0.030378966	0.109517
af27577de5edb10c09f7fc19b9ca45ca	253	0.533597	6	1	True	True	True	False	7	0.14285752	6.113515e-06	5.000002e-07	6.11352e-06
afacc69f169eac6016e7060822fabcb3	253	0.521739	16	1	True	True	True	False	1	1.0	0.038743295	0.016715724	0.0387433
afb285b046870964b875f3cb43558240	253	0.56917	2	1	True	True	True	False	2	0.9811793	0.038356792	0.0057231737	0.0383568
afdc6bb8a8ff7bfe8bd19e8ebd153aa8	253	0.486166	2	1	True	True	True	False	7	0.5656086	0.22658081	6.571573e-06	0.226581
b0eef4ca69519df0621c615120e56ff1	253	0.505929	9	1	True	True	True	False	7	0.30840513	0.084319346	9.474854e-06	0.0843193
b10557ee98062b9e3f8d42587f41fc07	254	0.429134	2	1	True	True	True	False	7	0.41636738	0.17117232	0.06916784	0.171172
b162db6e625cbe003b495aa850f1de17	253	0.525692	3	1	True	True	True	False	6	0.63745457	0.30801776	0.033783667	0.308018
b230be8a10f78f48e504b8dc5cfa7afb	253	0.529644	23	2	True	True	True	False	1	1.0	0.01036594	0.010196072	0.0103659
b26086d47e0a3f9bd5c419c4617b8502	253	0.561265	6	1	True	True	True	False	3	0.965387	6.113515e-06	0.0017359806	6.11352e-06
b2ff465f3ce89a33862c4c1864f4e1d2	253	0.470356	2	1	True	True	True	False	3	0.8644343	0.11046454	0.07763207	0.110465
b39be459cc96689db8cd6b00a0d86e8e	253	0.549407	496	2	True	True	True	False	7	0.14285819	6.113515e-06	5.000002e-07	6.11352e-06
b39f90da9ee92988c2e0f57748c70f4c	253	0.513834	27	2	True	True	True	False	1	1.0	0.03756232	0.048840124	0.0375623
b6f7e10ef0d83e8306ba4eb420c14bbd	253	0.537549	2	1	True	True	True	False	7	0.43167478	0.08792956	0.05211188	0.0879296
b75f9fb9a9fd532cab665ef8cfe95eed	254	0.53937	18	1	True	True	True	False	1	1.0	0.054194033	0.03264283	0.054194
b783cf56c98ce000abcb53b1c119f551	253	0.533597	5	1	True	True	True	False	7	0.62160486	0.13367298	0.013669773	0.133673
b7d6cf3f7467ca45087ca083796a0af0	253	0.541502	151	2	True	True	True	False	7	0.14285722	6.113515e-06	5.000002e-07	6.11352e-06
b9f03ef799adb58dd96176ffad7ec24a	254	0.535433	19	1	True	True	True	False	7	0.3170883	0.022181578	0.0032423995	0.0221816
babe719a9ad0da92d681ac70bb108dc8	253	0.517787	6	1	True	True	True	False	3	0.7637833	0.015461994	0.008307786	0.015462
bae6856b75ab0f9f9fa7755cdb153642	254	0.519685	7	1	True	True	True	False	3	0.7810509	0.09078839	0.009869736	0.0907884
bbecd3b5250443f2697c0104e8213917	254	0.547244	5	1	True	True	True	False	1	1.0	6.113515e-06	0.011480023	6.11352e-06
c02e74171a45a7d8308e4581e6b79eab	254	0.503937	16	2	True	True	True	False	1	1.0	0.17119713	0.08179768	0.171197
c1972519928146002b88a946471e938f	254	0.503937	3	1	True	True	True	False	3	0.8878153	0.037622735	0.020472676	0.0376227
c1cd0bc45f873697ab9156e7147e8d76	254	0.543307	51	2	True	True	True	False	1	1.0	0.004114353	0.012891785	0.00411435
c22b16cc6108c04f29fea3b6d4c81571	253	0.501976	18	1	True	True	True	False	7	0.14285715	6.113515e-06	5.000002e-07	6.11352e-06
c3c2da82d96e8b8ee73b62eb5edf06ab	253	0.545455	2	1	True	True	True	False	1	1.0	0.019714493	0.06845557	0.0197145
c4dc084b83476f4b2c829da5b52fcb4d	253	0.545455	25	2	True	True	True	False	6	0.5903736	0.086204804	0.024361778	0.0862048
c908b8f6f2f144e3f8c68f269a44e5dd	253	0.537549	6	1	True	True	True	False	7	0.54627836	0.13772473	5.889146e-06	0.137725
c956153958c5408cfdf9fbf3a704ef79	254	0.586614	2	1	True	True	True	False	6	0.860754	6.113515e-06	0.003981345	6.11352e-06
ca38cab53ae08168f46b291cbce18ea5	253	0.525692	12	1	True	True	True	False	1	1.0	0.04373173	0.016595492	0.0437317
cafa8b61b1350ad69f557a8e5a27bb6b	253	0.58498	7	2	True	True	True	False	1	1.0	0.08339216	0.016576337	0.0833922
cb27b579b1b59c3e5d4104623e8b359a	254	0.515748	3	1	True	True	True	False	1	1.0	0.01948379	0.00250344	0.0194838
cb7417898e26dc23903ed96497486210	253	0.56917	15	1	True	True	True	False	2	0.5004894	0.0052596303	5.000002e-07	0.00525963
cbb2ce5bbe1710f054b5adb71f29aa09	253	0.537549	4	1	True	True	True	False	7	0.20351408	0.07353758	0.0039082887	0.0735376
cbff13b5013921139f28a5115cf9f7a8	253	0.561265	22	2	True	True	True	False	1	1.0	0.085428126	0.0397446	0.0854281
cc7257e130ecba99063e41685c252180	253	0.537549	43	2	True	True	True	False	7	0.1428574	6.113515e-06	5.000002e-07	6.11352e-06
cd361092f88c6023a43ec4e9d7524864	253	0.478261	23	2	True	True	True	False	1	1.0	0.0023341286	0.008007035	0.00233413
cd4db2247c8b7c4f75eb8a4865698645	253	0.573123	2	1	True	True	True	False	4	0.525993	0.19674575	0.0047970414	0.196746
cd8c962b4550c99da2caee4c6971c513	253	0.474308	2	1	True	True	True	False	3	0.6995518	0.10862593	0.065712735	0.108626
ce3110731e628641298e8682b8fe8a2b	253	0.470356	13	1	True	True	True	False	7	0.94488865	0.004711176	0.0015822324	0.00471118
ce85443cc7037212c3e6874653adfe72	253	0.517787	2	1	True	True	True	False	1	1.0	0.04991976	0.033499785	0.0499198
cea7cb895e7a2b5146a013ed6552cb5b	253	0.501976	13	1	True	True	True	False	7	0.29704237	0.090889364	9.474854e-06	0.0908894
cec03d066a8a4113768af9614bb8328c	253	0.541502	7	1	True	True	True	False	4	0.8117621	0.0129159605	0.0073038945	0.012916
cef569ed3f37a30114ff48ea3bcde5e6	253	0.577075	4	1	True	True	True	False	1	1.0	0.010388288	0.0032017508	0.0103883
d13840a3816a0f5e14c51c86899d0170	254	0.464567	3	1	True	True	True	False	4	0.860976	0.16892116	0.0805826	0.168921
d32e579b3ae7b2aae8d5bf9f027c29af	253	0.545455	41	2	True	True	True	False	7	0.14285715	6.113515e-06	5.000002e-07	6.11352e-06
d3b770095c3b56de5ba4bc7e576e3931	254	0.488189	4	1	True	True	True	False	3	0.9460924	0.13661	0.058504995	0.13661
d4e30f24312f021ed1d0a0fc500579bd	254	0.507874	2	1	True	True	True	False	1	1.0	0.091613464	0.13363826	0.0916135
d52ed7a499c1ebeeb759cfd1c7693e11	253	0.490119	2	1	True	True	True	False	7	0.35144117	0.12093999	0.010737165	0.12094
d5eb80c26a008a368ef49110e46b05bd	253	0.470356	5	1	True	True	True	False	4	0.6795757	0.22543898	0.0030277346	0.225439
d60e0d1c49af7ac903e5a81afec888ee	286	0.559441	6	1	True	True	True	False	3	0.933676	0.17764315	0.18091954	0.177643
d69464b2275c7c4514b5858d01db39b8	253	0.474308	29	2	True	True	True	False	5	0.7638702	0.072173126	0.080292374	0.0721731
d71e7f3b028ede507470b1bfedbb8983	253	0.498024	3	1	True	True	True	False	1	1.0	0.07498112	0.015439673	0.0749811
d88abff2ed5af388abe3bd71809f70e1	253	0.541502	105	3	True	True	True	False	7	0.6267162	0.07225998	0.008141311	0.07226
d8a60bf7621dd59dc59f19a8894129c9	255	0.462745	11	1	True	True	True	False	7	0.16085508	0.003911875	0.010921663	0.00391188
da13eb51a23731d1542076afd2a4882d	253	0.55336	44	2	True	True	True	False	3	0.74465704	0.003975667	0.0077881385	0.00397567
da8d956ba3a63e19735c5c55ceaa06f3	253	0.55336	31	2	True	True	True	False	2	0.9125913	0.010134913	0.023190716	0.0101349
db77c725d3290421d640c536d7308bcc	253	0.498024	2	1	True	True	True	False	7	0.22556397	0.1490308	0.009654363	0.149031
dbaabc2fc99500803f8d94562ba18e91	253	0.529644	5	1	True	True	True	False	3	0.33338112	0.14024726	0.026267393	0.140247
dc0f7f7895f74a7be8ac06aa25be661b	253	0.442688	3	1	True	True	True	False	7	0.33539093	0.06342807	0.04525419	0.0634281
dc44a88a9e09760406765da06826cd7c	253	0.486166	8	1	True	True	True	False	1	1.0	0.18349515	0.041798946	0.183495
dcc7fedd68b118f6d33aed6679af9872	254	0.574803	3	1	True	True	True	False	1	1.0	0.009214401	0.0018184481	0.0092144
dd5c07f3d8913531e58e8dc843af735e	253	0.588933	3	1	True	True	True	False	4	0.25082034	6.113515e-06	7.328685e-06	6.11352e-06
de748aa343b823ec00677351c8e34391	254	0.543307	2	1	True	True	True	False	5	0.5901961	0.025145387	0.0049293065	0.0251454
debe02fd9e20519d37ec03ff98fac594	253	0.541502	13	1	True	True	True	False	3	0.88705695	0.02377423	0.007984951	0.0237742
df915ccb4ee135b84e0b244e8af12b92	254	0.547244	290	2	True	True	True	False	1	1.0	0.038509425	0.042397957	0.0385094
e04265a1b5b74d599d1000ac0f280268	253	0.608696	21	2	True	True	True	False	7	0.1428815	6.113515e-06	5.000002e-07	6.11352e-06
e149acb95b2ccf99ebccc818ef8aac1f	253	0.482213	10	2	True	True	True	False	7	0.45142993	0.118043035	0.07096193	0.118043
e2abb44e2cebc46c751257175cf3c492	253	0.490119	2	1	True	True	True	False	4	0.8833363	0.13861094	0.050455354	0.138611
e489f7ab1494b0b614f706bd7bb8e8a1	253	0.533597	3	1	True	True	True	False	7	0.79731107	0.13905156	0.022927385	0.139052
e4bf0ddf49a1b74b07a54dda414a18a3	253	0.501976	3	1	True	True	True	False	1	1.0	0.0061248676	0.0041513466	0.00612487
e5b20010c5bbeae5bec6579ac93d74b2	253	0.513834	2	1	True	True	True	False	3	0.9086337	0.1847541	0.015896795	0.184754
e667afb6b48b0007e9af60486940be9f	254	0.472441	3	1	True	True	True	False	7	0.4105641	0.084565684	0.014433974	0.0845657
e76dea2cf35d73edade78d85ddf243b1	253	0.541502	17	1	True	True	True	False	7	0.14285839	6.113515e-06	5.000002e-07	6.11352e-06
e81376d3f9c2ef0b083f13dc5093421b	254	0.53937	13	1	True	True	True	False	1	1.0	0.044040654	0.035516273	0.0440407
e8386d3a307c208c4b9f0a756259cd6b	253	0.505929	144	3	True	True	True	False	7	0.14285715	6.113515e-06	5.000002e-07	6.11352e-06
e8ab26196eee829c47fbd72da200f02c	253	0.541502	3	1	True	True	True	False	6	0.3201708	0.05180498	0.008249281	0.051805
e95d9802c603aade0272e2c129719179	253	0.505929	8	1	True	True	True	False	2	0.9107158	0.03514867	0.07090657	0.0351487
e96be432ef825f6d81c02a00910a2f12	254	0.511811	4	1	True	True	True	False	1	1.0	0.011971728	0.01677011	0.0119717
eabb1ceac9d2502dc96f059992d8887f	253	0.494071	9	1	True	True	True	False	1	1.0	0.022769641	0.021733027	0.0227696
ec03d66fcea8850ab39fe2bce3814f30	252	0.52381	37	2	True	True	True	False	4	0.7525219	0.1345565	0.026820607	0.134556
ec05aa720f4baa5df554fe829f4ced3f	253	0.454545	5	2	True	True	True	False	2	0.88272244	0.11922136	0.051288947	0.119221
ec10cc853a1b84f459a4bfbb02d07e23	253	0.438735	3	1	True	True	True	False	1	1.0	0.27156782	0.046320062	0.271568
ec383b5ea1ac0a64505989f027e4b15e	253	0.521739	2	1	True	True	True	False	4	0.95704013	0.15802343	0.18149488	0.158023
ecf6b5c0e4d8b0c9394b881f44dcd962	285	0.529825	7	2	True	True	True	False	2	0.69826186	0.048215255	0.007553036	0.0482153
ed3f8d8f47258f6eba170105b4105acb	253	0.545455	6	1	True	True	True	False	7	0.1428572	6.113515e-06	5.000002e-07	6.11352e-06
ed5e2e6b6f5969ad62b34c00a9eeb9b3	253	0.55336	2	1	True	True	True	False	3	0.9605402	0.09176484	0.070047416	0.0917648
ee6a011da2550805c6fd434ab053464a	253	0.577075	22	2	True	True	True	False	5	0.28070012	6.113515e-06	5.495066e-06	6.11352e-06
efcb7a0d4a2ff3b82317158c2ba0c523	254	0.527559	3	1	True	True	True	False	1	1.0	0.21240136	0.074671686	0.212401
f06d4222c7975a6a3db59ee50dd33129	252	0.547619	5	1	True	True	True	False	7	0.67035776	0.24115674	9.236826e-06	0.241157
f0e700e94a65a451697b223e274bb5bf	254	0.547244	2	1	True	True	True	False	3	0.45013207	0.06312576	0.025915638	0.0631258
f133a3f75e18e211fffbfb6b58564651	253	0.498024	7	2	True	True	True	False	7	0.6618592	0.12766369	0.01493547	0.127664
f1d6186e0cc7872886280904c9c97698	254	0.511811	2	1	True	True	True	False	1	1.0	0.20715843	0.15716171	0.207158
f2d28e8c1d683de289dd727a3c20e013	253	0.545455	5	1	True	True	True	False	7	0.7851461	0.13775496	0.037660528	0.137755
f334d2bc181c6ee444a7ace2943af183	253	0.482213	3	1	True	True	True	False	1	1.0	0.06478692	0.0244811	0.0647869
f3c8b681c470c28f8b1be635bc3559a9	253	0.561265	7	1	True	True	True	False	7	0.33727688	6.113515e-06	6.2195136e-06	6.11352e-06
f3f9a9f0b503cf4f0c256f629c1b0398	254	0.472441	2	1	True	True	True	False	4	0.7058464	0.0766177	0.022168636	0.0766177
f4d1542e29aeb1488c5d71993c3a5a39	253	0.561265	13	1	True	True	True	False	1	1.0	0.034037247	0.0076403036	0.0340372
f689372d5f8d184d8733cc155d307d5c	253	0.513834	5	1	True	True	True	False	7	0.26615328	0.1149162	0.002305417	0.114916
f6e793e6adcde02c93be776f4aebbe51	253	0.525692	4	2	True	True	True	False	7	0.33167326	0.2703037	0.004285876	0.270304
f6fdbf1efde53ff08e55c234a7d65573	254	0.523622	6	2	True	True	True	False	1	1.0	0.07195075	0.03249278	0.0719507
f7f89283e208e3a486e0cc7dcc427ea5	253	0.56917	10	2	True	True	True	False	5	0.4926882	0.028070135	0.0043753097	0.0280701
f84a5455a4f6fb3979f21796cdff4da4	253	0.529644	5	1	True	True	True	False	7	0.14285766	6.113515e-06	5.000002e-07	6.11352e-06
f86222ce0aa7c48d5994451baf572b60	253	0.533597	44	2	True	True	True	False	7	0.1428572	6.113515e-06	5.000002e-07	6.11352e-06
f902b43a22213959daa997684d1faf7f	254	0.523622	2	1	True	True	True	False	6	0.3864898	0.15893038	0.015813725	0.15893
fada87a6d1c078a694e924638b126ec9	254	0.547244	3	1	True	True	True	False	7	0.43329975	0.09305603	0.016471038	0.093056
fae2f341d40af8ee61de95e710ad63e9	255	0.482353	3	1	True	True	True	False	3	0.90438825	0.18323483	0.031680707	0.183235
fb0b88be5b18227ded51803b6c755eab	252	0.52381	2	1	True	True	True	False	7	0.3708409	0.17943533	0.0046318625	0.179435
fb6835364f1d79a14457f24bc50738d0	253	0.620553	34	2	True	True	True	False	7	0.1612274	0.20105544	5.1879074e-06	0.201055
fbd7bc6b442654c4168fd874eb49dc9b	254	0.523622	10	2	True	True	True	False	4	0.4176984	0.069766335	0.0025285303	0.0697663
fbdf2eaac4b7661c323e259ef3fe4d74	253	0.561265	2	1	True	True	True	False	2	0.9693113	0.097402126	0.07156805	0.0974021
fc3f584449d707e80bd4aa0efcd65508	253	0.509881	21	2	True	True	True	False	7	0.14304525	0.090327434	6.6656276e-06	0.0903274
fc6622c636a5210293fb2873fc4761d9	253	0.509881	6	1	True	True	True	False	7	0.14285715	6.113515e-06	5.000002e-07	6.11352e-06
fdefb06175a6456a85d0355132685321	253	0.454545	2	1	True	True	True	False	4	0.80467665	0.110316284	0.018933672	0.110316
fe8bcefd589c12bb924797113add842f	254	0.527559	3	1	True	True	True	False	3	0.8622639	0.06527544	0.048609536	0.0652754
ff827d076a2fd26ab8791ad31da62735	254	0.523622	5	1	True	True	True	False	1	1.0	0.06578008	0.041751225	0.0657801
