	S1	S2	S3	S4	S5	S6	S7	S9	S10	S11	S12	S13	S15	S16	S17	S18	S19	S20	S22	S23	S24	S25	S26	S27	S28	S30	S34	S35	S36	S37	S61	S62	S63	S65	S85	S86	S87	S88	S89	S112	S113	S114	S161	S162	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S179	S182	S187	S188	S191	S194	S196	S197	S198	S201	S202	S203	S204	S205	S206	S207	S208	S209	S210	S213	S214	S215	S216	S217	S218	S219	S220	S221	S222	S223	S224	S225
Euryarchaeota	0.00328870096311957	0.000149454491107458	0.000389317137740403	0.000828313253012048	0.00209750566893424	0.00497225305216426	0.00305123776626367	0.0011860051393556	0.00179284748215016	0.000798280626343261	0.000349131535305927	0.00198821796759941	0.000575153374233129	0.000978200111794298	0.00134680134680135	0.000500984075863303	6.43500643500643e-05	0.0005824111822947	0.000322313288516438	0.000181983621474067	0.000568689576732472	0.000401348531064376	0.00131039197812215	0.000902309913378248	0.000464162766410088	0.00227808965910015	0.000315972405076623	0.000266075388026608	0.000306889673162498	0.000356951633053721	0.00013607293509321	0.00038265306122449	0.000128131206355308	0.000203500203500203	0.00252143217347453	0.00835211454328517	0.000152788388082506	0.00149593495934959	0.00420594633792603	0.000532907007727152	0.00025334093356134	9.79495886117278e-05	0.0018988200189882	0.000814098266449574	0.00131159827618512	0.00220718069452619	0.00220367278797997	0.0018309186435281	0.00125434195291393	0.00237128916047243	0.00165925032053699	0.000858482467146536	0.000853578463558766	0.00176025347650062	0.00154622395833333	0.00139332841570363	0.00259562841530055	0.00152603231597846	0.00212252773757839	0.00276518933865888	0.000694766095414544	0.000726408241431685	0.000517509056408487	0.000966917604806962	0.00126308191988452	0.00100441944556047	0.00117605550982006	0.00197870536134929	0.00180214360239021	0.000531255533911812	0.000922818791946309	0.00424305499959971	0.000937031484257871	0.00115663237353138	0.000980130089993763	0.000769763682549457	0.00131548402073822	0.00116580310880829	0.00415562515056613	0.000866691945181734	0.002210433244916	0.00074391583123738	0.00064482327812034	0.000908900230720828	0.00113239596112107	0.00193062616641998	0.000225937641211026	0.00313400394277915	0.0131480737210771	0.000942007653812187
Fibrobacteres	0.000156604807767598	0	0	0	5.66893424036281e-05	0	0	7.90670092903736e-05	3.14534645991256e-05	6.14062020264047e-05	0	0.000220913107511046	0.000239647239263804	0.000209614309670207	0.000177210703526493	0.000178922884236894	0.000386100386100386	5.824111822947e-05	4.60447555023483e-05	0.000121322414316045	0	0.000133782843688125	0.000113947128532361	6.01539942252166e-05	0.000425482535875914	0	0.000105324135025541	8.86917960088692e-05	0	5.94919388422869e-05	0.00013607293509321	6.37755102040816e-05	0	2.90714576428862e-05	6.30358043368633e-05	0.000132573246718812	0	6.50406504065041e-05	4.8344210780759e-05	0	3.16676166951675e-05	0	0	0	0.00018737118231216	0	0	0.000796051584142652	0.000675414897722887	0	0.000150840938230636	0	0	0	0.000244140625	8.19604950413901e-05	0	8.97666068222621e-05	9.64785335262904e-05	7.68108149627468e-05	7.71962328238382e-05	0	8.62515094014145e-05	0	0	0.000133922592741395	0.000411619428437022	0.000314080216087189	0.000284548989851086	5.9028392656868e-05	0.000167785234899329	8.00576415018814e-05	0.000187406296851574	0.000426127716564193	0	0.00053883457778462	3.86907064923006e-05	0.00038860103626943	0.000301132257287401	0.000595850712312442	0.0002210433244916	0.000425094760707074	4.03014548825213e-05	6.99154023631406e-05	9.43663300934227e-05	6.43542055473325e-05	0	5.05484506899864e-05	0	5.88754783632617e-05
Firmicutes	0.0231383603476627	0.0133014497085637	0.018297905473799	0.0158885542168675	0.0142290249433107	0.0076803551609323	0.0105929763960852	0.0141529946629769	0.0090900512691473	0.0128338962235186	0.0150126560181548	0.0141384388807069	0.0853144171779141	0.0806316377864729	0.0839624313308524	0.0432635534084809	0.0814671814671815	0.129178800232964	0.01745096233539	0.0172277828328784	0.0164107563571371	0.00917750307700541	0.0101697812215132	0.0218358999037536	0.0331876377983213	0.0240826621104873	0.0110590341776818	0.015609756097561	0.0137333128740218	0.0214170979832233	0.0678323581439652	0.0706632653061224	0.101736177846114	0.115646258503401	0.172907211296016	0.0556807636219011	0.368831168831169	0.0481951219512195	0.227217790669567	0.201278976818545	0.211254670973463	0.258260415306256	0.0398752203987522	0.0295469782587875	0.045531197301855	0.0495144202472042	0.0386644407345576	0.0357427161280051	0.0446738710922424	0.112590633407816	0.0337129496945471	0.0429901604701842	0.0398555482600131	0.0403098046118641	0.0384928385416667	0.0480288500942546	0.0600409836065574	0.0359066427289048	0.0522913651712494	0.0768876257777095	0.0338119499768411	0.0437165687116159	0.058047265827152	0.0975205469991021	0.0553951642006496	0.045198875050221	0.0387510290485711	0.0837966016520619	0.0363748458692972	0.0337642405997285	0.0471476510067114	0.0845408694259867	0.0418853073463268	0.0586838741096974	0.0770738661676914	0.079439612039104	0.0405091696974387	0.0476036269430052	0.0548060708263069	0.0356968744921727	0.0349985263778367	0.0294378121789649	0.167492846491758	0.0778857582325386	0.0484099273379258	0.0575326597593153	0.0388612742882964	0.0558560380124349	0.0474823448355055	0.0419782160730056
Fusobacteria	0	0	0	0	0	0	0	0	3.14534645991256e-05	0	0	0	0	0	0	7.15691536947576e-05	0	5.824111822947e-05	0	6.06612071580224e-05	0	0	0	0	0	0	0	0	0	0.000118983877684574	0	6.37755102040816e-05	0	0.000319786034071748	6.30358043368633e-05	6.62866233594061e-05	0	0	0	0	3.16676166951675e-05	3.26498628705759e-05	0	0	0.000655799138092561	7.35726898175397e-05	0.000467445742904841	0	0.000192975685063682	4.56017146244699e-05	0	6.60371128574259e-05	0.000131319763624425	0.000352050695300123	0.000813802083333333	0.00057372346528973	0.00505464480874317	0.000718132854578097	0.000192957067052581	0.000153621629925494	3.85981164119191e-05	6.60371128574259e-05	8.62515094014145e-05	0	6.0146758089739e-05	0	5.88027754910032e-05	0.000219856151261032	9.48496632836953e-05	0.000885425889853019	0.000167785234899329	0	0	0	8.91027354539784e-05	0	0.000232144238953803	0	0.0024090580582992	0.000108336493147717	0	0	0	0	0	0	0	0	5.7415169087673e-05	0
Gemmatimonadetes	0.0262704565030146	0.0261171723210282	0.0214124425757222	0.0233433734939759	0.0380385487528345	0.0202885682574917	0.02573402417962	0.0283850563352441	0.0161670808039506	0.0239484187902978	0.0178929911844287	0.027540500736377	0.0603911042944785	0.0491894913359419	0.101187311713628	0.0363571300769368	0.0220720720720721	0.0426907396622015	0.019430886821991	0.0205034880194116	0.0220164107563571	0.00971263445175791	0.0549794895168642	0.0645452358036574	0.145128224964221	0.050362053535107	0.0510822054873874	0.047450110864745	0.0775663648918214	0.0490213576060444	0.0776976459382229	0.035969387755102	0.0197962713818951	0.0616896331182045	0.0217473524962179	0.0283043881744664	0.032620320855615	0.0202276422764228	0.0127628716461204	0.0135358379962697	0.00668186712268035	0.0086848635235732	0.0227858402278584	0.0139833349296044	0.0100243582537006	0.0158917010005886	0.0118196994991653	0.0182295812768667	0.0306831339251254	0.0331524465319896	0.0272267893506298	0.0394901934887407	0.0353906762967827	0.0374933990494631	0.0308430989583333	0.0251618719777067	0.0171448087431694	0.025673249551167	0.0124457308248915	0.00960135187034334	0.00656167979002625	0.0058773030443109	0.00586510263929619	0.0352234270322536	0.0181643209431012	0.0471407526449712	0.0453369399035634	0.0214830867803637	0.00436308451104999	0.00365976034472581	0.0151006711409396	0.0212953326395004	0.0262368815592204	0.0201497534546783	0.0117615610799252	0.0138557462858902	0.0220537027006113	0.0362046632124352	0.0189713322091062	0.0224798223281512	0.0203359858532272	0.0680505862765241	0.0276870995042921	0.0450255191218625	0.0190619986788714	0.022845742969303	0.0142340713962946	0.0103118839407572	0.0227364069587185	0.0229319988224904
GOUTA4	0	0	0	0	0	4.43951165371809e-05	0	0	0	0	0	0	0	0	3.54421407052986e-05	0.000178922884236894	0	0	0	0	0	0	0.000227894257064722	0	7.7360461068348e-05	0.000162720689935725	0	0	0	5.94919388422869e-05	6.8036467546605e-05	0.000191326530612245	0.000192196809532962	5.81429152857724e-05	0	0	0	0	0	0	0	3.26498628705759e-05	0	0	0	0	0	0.00015921031682853	9.6487842531841e-05	4.56017146244699e-05	0	0	0	0	0	0	6.83060109289617e-05	0	0	0	0	0	0	0	0	6.69612963706977e-05	0	3.14080216087189e-05	4.74248316418477e-05	0	8.38926174496644e-05	0	0.000281109445277361	0.000182626164241797	0.000267308206361935	0.000230929104764837	7.73814129846011e-05	0	0.000240905805829921	0	7.36811081638668e-05	7.08491267845124e-05	4.03014548825213e-05	6.99154023631406e-05	0.000283098990280268	0.000386125233283995	0.000338906461816539	5.05484506899864e-05	5.7415169087673e-05	5.88754783632617e-05
Gracilibacteria	0	3.73636227768644e-05	0	0	0	0	5.75705238917674e-05	3.95335046451868e-05	3.14534645991256e-05	0	0	0	0	0	0	0.000178922884236894	0.000900900900900901	0	4.60447555023483e-05	6.06612071580224e-05	0	0	0.000170920692798541	6.01539942252166e-05	7.7360461068348e-05	0	0	0	0	5.94919388422869e-05	0	6.37755102040816e-05	0.000192196809532962	0.000523286237571952	0	0	0	0.000455284552845528	9.6688421561518e-05	0.00197175592859046	6.3335233390335e-05	0.000718296983152671	0	4.78881333205632e-05	9.36855911560802e-05	0	6.67779632721202e-05	0	9.6487842531841e-05	0.000547220575493639	0	0	6.56598818122127e-05	0	0	0	6.83060109289617e-05	0	0	7.68108149627468e-05	3.85981164119191e-05	0	0	0	0	6.69612963706977e-05	0	0.000251264172869751	0	0.000177085177970604	0	0	0	0	8.91027354539784e-05	0.00123162189207913	3.86907064923006e-05	6.47668393782383e-05	0	0.000216672986295434	0	3.54245633922562e-05	0	0	0	6.43542055473325e-05	5.64844103027564e-05	0	0.000287075845438365	5.88754783632617e-05
Hyd24-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.824111822947e-05	0	0	0	0	0	0	0	0	0	0.000177383592017738	0	0	0	0	0	0	6.30358043368633e-05	0	0	0	0	0	3.16676166951675e-05	3.26498628705759e-05	0	0	0	0	0	0	0	0	0	6.60371128574259e-05	0	0	0	0	0	0	0	0	0.000926354793886058	0.0015188535957208	0.00224253924443678	0	6.0146758089739e-05	6.69612963706977e-05	5.88027754910032e-05	0	9.48496632836953e-05	5.9028392656868e-05	8.38926174496644e-05	0	0	0	0	0	3.86907064923006e-05	0	0	0	7.36811081638668e-05	0	0	0	0	0	0	0	0	0.000117750956726523
Hydrogenedentes	0.000508965625244695	0.000261545359438051	0.000155726855096161	0.000225903614457831	0.000113378684807256	0.000221975582685905	0.000690846286701209	0.000672069578968176	0.000754883150379014	0.000245624808105619	0.000349131535305927	0.000441826215022091	0.00364263803680982	0.00181665735047513	0.00226829700513911	0.00193236714975845	0.00128700128700129	0.00168899242865463	0.000368358044018786	0.000303306035790112	0.000649930944837111	8.02697062128753e-05	0.000655195989061076	0.000421077959576516	0.00146984876029861	0.000162720689935725	0.000789931012691558	0.000443458980044346	0.00421973300598435	0.000297459694211434	0.00217716696149136	0.0014030612244898	0.00410019860336985	0.00247107389964533	0.00163893091275845	0.000861726103672279	0.000381970970206264	0.000585365853658537	0.000773507372492144	0.000373034905409006	6.3335233390335e-05	0.000424448217317487	0.00033907500339075	0.000383105066564505	0.000655799138092561	0.000441436138905238	0.000801335559265442	0.00111447221779971	0.000578927055191046	0.000775229148615988	0.000150840938230636	0.000198111338572278	0.000590938936309915	0.000440063369125154	8.13802083333333e-05	0.00049176297024834	0.000204918032786885	0.000269299820466786	0.00173661360347323	0.00168983792918043	0.000347383047707272	0.000528296902859407	0.000690012075211316	0.00124317977760895	0.00204498977505112	0.000468729074594884	0.000470422203928025	0.00131913690756619	0.000569097979702172	0.000531255533911812	0.000671140939597315	0.000320230566007525	0.00159295352323838	0.000304376940402995	0.000623719148177849	0.00138557462858902	0.00069643271686141	0.00103626943005181	0.00018067935437244	0.000595850712312442	0.0002210433244916	0.000425094760707074	0.000806029097650425	0.000629238621268265	0.000377465320373691	0.000707896261020658	0.000564844103027564	0.000454936056209877	0.000631566859964403	0.000294377391816309
JL-ETNP-Z39	0.000117453605825699	0.000149454491107458	7.78634275480807e-05	7.53012048192771e-05	0.000113378684807256	0.000133185349611543	0.000115141047783535	0.000276734532516308	6.29069291982512e-05	0	0	0.000368188512518409	0.000191717791411043	0.0019564002235886	0.000141768562821194	0.000214707461084273	0.000128700128700129	0.00034944670937682	0.000138134266507045	0.00024264482863209	0	8.02697062128753e-05	0.000797629899726527	0.000842155919153032	0.00146984876029861	0.0013017655194858	0	8.86917960088692e-05	7.67224182906245e-05	0.00107085489916116	0.00251734929922438	0.00210459183673469	0.00032032801588827	0.00191871620443049	0.00056732223903177	0.000464006363515843	0.000840336134453782	0.000585365853658537	0.000386753686246072	0.00010658140154543	9.50028500855026e-05	9.79495886117278e-05	0	9.57762666411263e-05	9.36855911560802e-05	0.000367863449087699	0.000200333889816361	0.00135328769304251	0.000385951370127364	0.000638424004742578	7.54204691153179e-05	0	6.56598818122127e-05	8.80126738250308e-05	8.13802083333333e-05	8.19604950413901e-05	6.83060109289617e-05	0.000179533213644524	0	7.68108149627468e-05	0	0	0	6.90655432004973e-05	0	0.00107138074193116	0.00129366106080207	0.000345488237695908	4.74248316418477e-05	5.9028392656868e-05	0.00109060402684564	0.000480345849011288	9.37031484257871e-05	0.000121750776161198	0.000356410941815914	0.000384881841274729	0.000154762825969202	0.00077720207253886	6.02264514574801e-05	0	0	0.000566793014276099	0.000282110184177649	0	9.43663300934227e-05	0.00025741682218933	0.000112968820605513	5.05484506899864e-05	0.000172245507263019	2.94377391816309e-05
Latescibacteria	0.00321039855923577	0.00866836048423255	0.00513898621817332	0.00173192771084337	0.00232426303854875	0.00248612652608213	0.00155440414507772	0.00513935560387428	0.00188720787594754	0.00214921707092416	0.00200750632800908	0.00176730486008837	0.00186924846625767	0.00181665735047513	0.000921495658337764	0.00869565217391304	0.00431145431145431	0.00500873616773442	0.00437425177272309	0.00339702760084926	0.00316841335608092	0.00481618237277252	0.00920123062898815	0.00366939364773821	0.00119908714655939	0.00366121552355382	0.00352835852335563	0.00248337028824834	0.00107411385606874	0.00630614551728241	0.0027894951694108	0.00440051020408163	0.00550964187327824	0.00244200244200244	0.00163893091275845	0.00357947766140793	0.0014514896867838	0.00552845528455285	0.00328740633309161	0.0035171862509992	0.000823358034074356	0.00140394410343477	0.00332293503322935	0.00464514893209463	0.00271688214352633	0.00331077104178929	0.00707846410684474	0.00302499601974208	0.00366653801620996	0.00223448401659902	0.00610905799834075	0.0053490061414515	0.00459619172685489	0.0080091533180778	0.00675455729166667	0.00893369395951151	0.00689890710382514	0.0059245960502693	0.0132175590931018	0.00867962209079038	0.00741083835108847	0.00884897312289507	0.0094876660341556	0.000138131086400995	0.00114278840370504	0.00482121333869024	0.00423379983535223	0.00358051446339395	0.0019918429289576	0.00106251106782362	0.00427852348993289	0.00248178688655832	0.00318590704647676	0.0102270651975406	0.00525706139178473	0.00762066045723963	0.00305656581289174	0.00278497409326425	0.00481811611659841	0.0028709170684145	0.00169466548776894	0.00513656169187715	0.00403014548825213	0.00272670069216248	0.00396338586392375	0.00244545981079864	0.00288070492544058	0.00151645352069959	0.00470804386518918	0.00338534000588755
LCP-89	0	0	0	7.53012048192771e-05	0	0	0	3.95335046451868e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50406504065041e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69612963706977e-05	0	3.14080216087189e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lentisphaerae	0.00473729543496985	0.000485727096099238	0.000233590282644242	0.000978915662650602	0.000623582766439909	0.000532741398446171	0.00115141047783535	0.0026882783158727	0.00229610291573617	0.000552655818237642	0.00218207209566204	0.00184094256259205	0.00182131901840491	0.00125768585802124	0.00109870636186426	0.000500984075863303	0.00122265122265122	0.00128130460104834	0.000368358044018786	0.000121322414316045	0.000162482736209278	0.000347835393589126	0.000797629899726527	0.000842155919153032	0.000270761613739218	0.000244081034903588	0.000210648270051082	0.000354767184035477	0.000306889673162498	0.000416443571896008	0.00027214587018642	0.00133928571428571	0.0032032801588827	0.00145357288214431	0.000630358043368633	0.00125944584382872	0.000305576776165011	0.00110569105691057	0.000676818950930626	0.000692779110045297	0.000221673316866173	0.000130599451482304	0.0010850400108504	0.00177186093286084	0.000749484729248642	0.00507651559741024	0.0109515859766277	0.00135328769304251	0.000868390582786569	0.000638424004742578	0.00120672750584509	0.000528296902859407	0.0010505581089954	0.00624889984157719	0.004150390625	0.00442586673223506	0.00771857923497268	0.00296229802513465	0.00231548480463097	0.00184345955910592	0.00629149297514281	0.00581126593145348	0.00871140244954287	6.90655432004973e-05	0.000661614338987129	0.00140618722378465	0.00152887216276608	0.00725525299161406	0.00151759461253913	0.0060799244436574	0.00243288590604027	0.00112080698102634	0.00159295352323838	0.00133925853777318	0.00222756838634946	0.0072357786159649	0.00530062678944518	0.00116580310880829	0.00228860515538424	0.00189588863008504	0.000810492189802535	0.000921038648198661	0.00165235965018337	0.00111864643781025	0.00396338586392375	0.00231675139970397	0.00146859466787167	0.00121316281655967	0.00166503990354252	0.000971445392993818
Marinimicrobia (SAR406 clade)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.781500067815e-05	9.57762666411263e-05	0.00018737118231216	7.35726898175397e-05	0.000333889816360601	0	0.000385951370127364	0.00018240685849788	7.54204691153179e-05	0.000462259790001981	0.000459619172685489	0.000352050695300123	0.000162760416666667	8.19604950413901e-05	0.000136612021857923	8.97666068222621e-05	0.000192957067052581	0.000384054074813734	7.71962328238382e-05	0.000330185564287129	0.000345006037605658	0.000276262172801989	0.000180440274269217	0.000334806481853489	5.88027754910032e-05	0.000251264172869751	0.000142274494925543	0.000177085177970604	8.38926174496644e-05	0.000240172924505644	9.37031484257871e-05	0.000121750776161198	8.91027354539784e-05	0.000153952736509891	0.000116072119476902	0.000129533678756477	0.000301132257287401	0.000162504739721575	0.0002210433244916	0.000141698253569025	0.000120904364647564	0.000419492414178844	0.000188732660186845	0.000193062616641998	0.000112968820605513	0.000454936056209877	0.000287075845438365	0.000117750956726523
Microgenomates	0	3.73636227768644e-05	0	0	5.66893424036281e-05	0	5.75705238917674e-05	0	3.14534645991256e-05	0	0	0.000220913107511046	4.79294478527607e-05	0.000419228619340414	0.000106326422115896	0.00028627661477903	0.000257400257400257	0.00011648223645894	0	0	0	0.000374591962326751	0	0	0	0	0	0	0	5.94919388422869e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273610287746819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14080216087189e-05	0	0	0.000167785234899329	0	0	0	0.000980130089993763	0	0	6.47668393782383e-05	0.00018067935437244	0	0	0	4.03014548825213e-05	0	0	0	0	0	0	0
Miscellaneous Crenarchaeotic Group	0.00477644663691175	0.000485727096099238	0.00155726855096161	0.000677710843373494	0.00680272108843537	0.0185127635960044	0.0128957973517559	0.00379521644593793	0.0123612115874564	0.00239484187902978	0.00183294056035611	0.00670103092783505	0.000191717791411043	0.000908328675237563	0.000354421407052986	0.000715691536947576	0.000514800514800515	0.00215492137449039	0.00151947693157749	0.000727934485896269	0.00649930944837111	0.000561887943490127	0.00136736554238833	0.00132338787295476	0.000657563919080958	0.00203400862419657	0.000631944810153247	0.000354767184035477	0.000230167254871874	0.000713903266107442	0.00122465641583889	0.00299744897959184	0.00115318085719777	0.0008430722716437	0.00226928895612708	0.00318175792125149	0.000611153552330023	0.00403252032520325	0.000725163161711385	0.00373034905409006	0.000348343783646843	0.00182839232075225	0.013088295130883	0.00445359639881237	0.00112422709387296	0.00183931724543849	0.00407345575959933	0.00429867855437032	0.00250868390582787	0.00729627433991518	0.0154611961686402	0.00138677937000594	0.00269205515430072	0.00730505192747756	0.00675455729166667	0.00647487910826981	0.00901639344262295	0.00377019748653501	0.00144717800289436	0.00161302711421768	0.00239308321753898	0.00138677937000594	0.00129377264102122	0.000207196629601492	0.000360880548538434	0.000334806481853489	0.000529224979419029	0.00147617701560979	0.000521673148060324	0.000236113570627472	0.00453020134228188	0.000720518773516932	0.00131184407796102	0.000426127716564193	0.00133654103180968	0.000615810946039566	0.00317263793236865	0.000453367875647668	0.00825102384967478	0.00319592654785765	0.00191570881226054	0.00400297566332495	0.00173296255994841	0.00202754666853108	0.000566197980560536	0.000836604672115323	0.00231586082241301	0.00176919577414952	0.00539702589424126	0.0016190756549897
Nitrospirae	0.0122934774097565	0.0199895381856225	0.0220353499961068	0.0178463855421687	0.0140589569160998	0.0133629300776915	0.0259643062751871	0.0135995255979443	0.00758028496838927	0.0104390543444888	0.0085537226149952	0.00883652430044183	0.00445743865030675	0.00887367244270542	0.00379230905546695	0.00372159599212739	0.00444015444015444	0.00920209668025626	0.0231605120176812	0.0195935699120412	0.0316841335608092	0.0406967410499278	0.0226754785779398	0.00788017324350337	0.0120295516961281	0.0261166707346839	0.0127968824056032	0.00638580931263858	0.00460334509743747	0.00999464572550419	0.0125867464961219	0.0112882653061224	0.00871292203216093	0.00985522414093843	0.00762733232476046	0.00715895532281586	0.00741023682200153	0.00572357723577236	0.00410925791636452	0.0113509192645883	0.0038001140034201	0.00757476818597362	0.0062389800623898	0.00656067426491715	0.00768221847479858	0.00640082401412596	0.00974958263772955	0.0156822162076103	0.0192975685063682	0.0140909298189612	0.0238328682404405	0.00977349270289903	0.00755088640840446	0.0091533180778032	0.0078125	0.00696664207851815	0.00655737704918033	0.00341113105924596	0.0282682103232031	0.0104462708349336	0.00559672687972827	0.00693389685002972	0.00664136622390892	0.00421299813523033	0.00360880548538434	0.0167403240926744	0.0166411854639539	0.0100191588931813	0.00754054823105378	0.00820494657930465	0.013506711409396	0.00624449603714675	0.00693403298350825	0.0135752115419736	0.00641539695268645	0.00377184204449234	0.00789290412442931	0.0124352331606218	0.0293905083112503	0.00541682465738584	0.00309460654288241	0.0195897835559177	0.0151130455809455	0.0132140110466336	0.0144380485042937	0.00765815046013257	0.00626976954360596	0.00313400394277915	0.00694723545960843	0.0300559317044451
Omnitrophica	0.000469814423302795	0.000224181736661187	7.78634275480807e-05	0.000301204819277108	0.000226757369614512	0.000443951165371809	0.000518134715025907	0.000672069578968176	0.00150976630075803	0.000491249616211237	0.00052369730295889	0.000368188512518409	0.000958588957055215	0.000349357182783678	0	7.15691536947576e-05	0.000128700128700129	0.00023296447291788	9.20895110046966e-05	0	0	0	2.84867821330902e-05	0	7.7360461068348e-05	0.000162720689935725	5.26620675127706e-05	0	7.67224182906245e-05	5.94919388422869e-05	0.00040821880527963	0.00076530612244898	0.000704721634954193	0.000145357288214431	0.00056732223903177	0.000265146493437624	7.63941940412529e-05	0.00032520325203252	0	0.000319744204636291	6.3335233390335e-05	0.00016324931435288	0.0002712600027126	0.000239440666602816	0.00018737118231216	0.000367863449087699	0.000868113522537563	0.000398025792071326	9.6487842531841e-05	0	0	6.60371128574259e-05	0	0.000264038021475092	0.000162760416666667	0.00065568396033112	0.000478142076502732	8.97666068222621e-05	0.000192957067052581	0.000384054074813734	7.71962328238382e-05	6.60371128574259e-05	0	0.000345327716002486	0.000421027306628173	0.000133922592741395	5.88027754910032e-05	0.000157040108043594	0.000237124158209238	0.000118056785313736	0.000587248322147651	0	0	0.00146100931393438	0.000801924619085806	0.000692787314294512	0.000348216358430705	0.000194300518134715	0.00012045290291496	0.000379177726017009	0.000368405540819334	3.54245633922562e-05	0.000282110184177649	6.99154023631406e-05	0.000943663300934227	0.000128708411094665	0.00107320379575237	0.00055603295758985	0.000229660676350692	2.94377391816309e-05
Parcubacteria	0.00184010649126928	0.000523090718876102	0.00140154169586545	0.00338855421686747	0.000566893424036281	0.000843507214206437	0.00189982728842832	0.00122553864400079	0.000691976221180763	0.000552655818237642	0.000610980186785371	0.00110456553755523	0.000143788343558282	6.98714365567356e-05	0.000106326422115896	0.000966183574879227	0.000257400257400257	5.824111822947e-05	0.0014273874205728	0.000424628450106157	8.12413681046389e-05	0.000722427355915877	0.00128190519598906	6.01539942252166e-05	0.000232081383205044	0.000488162069807176	5.26620675127706e-05	0	7.67224182906245e-05	0.000178475816526861	0	0.000127551020408163	6.40656031776539e-05	2.90714576428862e-05	0.00239536056480081	6.62866233594061e-05	0.00328495034377387	0.000715447154471545	0.000241721053903795	0.000426325606181721	9.50028500855026e-05	0.000130599451482304	0.0001356300013563	4.78881333205632e-05	0	0.000294290759270159	0.00013355592654424	0.00262697022767075	0.0021227325357005	0.00948515664188974	0	0.000330185564287129	0.000393959290873276	0.00140820278120049	0.000406901041666667	0.0016392099008278	0.00102459016393443	0.00278276481149013	0.000289435600578871	0.00023043244488824	0.000270186814883434	0.000198111338572278	8.62515094014145e-05	0.000552524345603978	0.000120293516179478	0.000468729074594884	0.000352816652946019	0.000408304280913345	0.000426823484776629	0.000413198748598076	0.0026006711409396	8.00576415018814e-05	0.00346701649175412	0.00340902173251354	0.0144346431435445	0.00107766915556924	0.000154762825969202	0.00038860103626943	0.00319200192724645	0.00725854504089703	0.000368405540819334	0.000779340394629636	0.00032241163906017	0.000279661609452562	0.000283098990280268	0.000579187849925993	0.000225937641211026	0.000202193802759945	0.000344491014526038	0.000883132175448925
Planctomycetes	0.0224727899146504	0.0412120759228815	0.0414233434555789	0.0355421686746988	0.0145691609977324	0.02330743618202	0.0162348877374784	0.0254595769915003	0.0144056867863995	0.0092109303039607	0.0102120974076984	0.0120765832106038	0.0685870398773006	0.065539407490218	0.0619883040935673	0.0444444444444444	0.0722651222651223	0.0355853232382062	0.0448475918592872	0.0414316044889293	0.0422455114144122	0.0259538716754963	0.0408500455788514	0.0191891241578441	0.044907747650176	0.034334065576438	0.055084522618358	0.0482483370288248	0.119993862206537	0.0478315188291986	0.0146958769900667	0.022640306122449	0.028316996604523	0.0160474446188732	0.0540847201210287	0.0228025984356357	0.0104660045836516	0.056130081300813	0.0224317138022722	0.0366107114308553	0.00684020520615618	0.0148883374689826	0.0341787603417876	0.0514797433196054	0.10230466554244	0.0400971159505592	0.0832053422370618	0.0511861168603726	0.041875723658819	0.0294131059327831	0.0380119164341202	0.0266789935944001	0.0307944845699278	0.054391832423869	0.0338541666666667	0.0561429391033522	0.0243852459016393	0.0199281867145422	0.0362759286058852	0.0302634610953222	0.0317276516905975	0.045433533645909	0.0225116439537692	0.0311485599834243	0.0283892698183568	0.0471407526449712	0.0410443372927202	0.0229592637959735	0.0278858010054064	0.0229030163508648	0.0291107382550336	0.0172924505644064	0.025955772113943	0.0364643574602788	0.0346609640915976	0.0317912400892926	0.0192292811266734	0.05	0.0158997831847748	0.0212881209035264	0.0104627173592691	0.0196606326827022	0.0358682948454439	0.0359365168146543	0.0291591959988676	0.0205289915695991	0.0144035246272029	0.0130415002780165	0.0417982430958259	0.0122755372387401
