SampleID	Group	GroupLabel	ImpliedReads	ObservedReads	EffortRatio	Method	Order	TargetCoverage	HillD
S215	TW	Tibetan Plateau	11687.85703961417	18461	0.6331107220418271	Rarefaction	1	0.9000000005551582	775.0266628873243
S215	TW	Tibetan Plateau	11687.85703961417	18461	0.6331107220418271	Rarefaction	2	0.9000000005551582	234.082975194913
S216	TW	Tibetan Plateau	9508.34275073982	13572	0.7005852306763792	Rarefaction	0	0.9000000005514309	1812.0693113417633
S216	TW	Tibetan Plateau	9508.34275073982	13572	0.7005852306763792	Rarefaction	1	0.9000000005514309	499.03329109594347
S216	TW	Tibetan Plateau	9508.34275073982	13572	0.7005852306763792	Rarefaction	2	0.9000000005514309	143.8711435912447
S217	TW	Tibetan Plateau	11269.135286705052	28229	0.39920419733979423	Rarefaction	0	0.8999999995219959	2231.154350073225
S217	TW	Tibetan Plateau	11269.135286705052	28229	0.39920419733979423	Rarefaction	1	0.8999999995219959	653.8431567538801
S217	TW	Tibetan Plateau	11269.135286705052	28229	0.39920419733979423	Rarefaction	2	0.8999999995219959	185.84304188861756
S218	TW	Tibetan Plateau	15614.514695346532	24813	0.6292876595069734	Rarefaction	0	0.8999999995715904	3233.9772116942104
S218	TW	Tibetan Plateau	15614.514695346532	24813	0.6292876595069734	Rarefaction	1	0.8999999995715904	863.0661240308143
S218	TW	Tibetan Plateau	15614.514695346532	24813	0.6292876595069734	Rarefaction	2	0.8999999995715904	117.4977857657516
S219	TW	Tibetan Plateau	14654.299583380003	14303	1.0245612517220166	Extrapolation	0	0.9	3088.4568374375767
S219	TW	Tibetan Plateau	14654.299583380003	14303	1.0245612517220166	Extrapolation	1	0.9	886.6133236767723
S219	TW	Tibetan Plateau	14654.299583380003	14303	1.0245612517220166	Extrapolation	2	0.9	148.5625980081736
S220	TW	Tibetan Plateau	14043.433360827872	10597	1.325227268172867	Extrapolation	0	0.9	3090.893861214162
S220	TW	Tibetan Plateau	14043.433360827872	10597	1.325227268172867	Extrapolation	1	0.9	1067.35775421904
S220	TW	Tibetan Plateau	14043.433360827872	10597	1.325227268172867	Extrapolation	2	0.9	199.2536401647581
S221	TW	Tibetan Plateau	14709.051968699083	15539	0.9465893538000568	Rarefaction	0	0.899999999535009	3085.7609569878296
S221	TW	Tibetan Plateau	14709.051968699083	15539	0.9465893538000568	Rarefaction	1	0.899999999535009	960.9515531380721
S221	TW	Tibetan Plateau	14709.051968699083	15539	0.9465893538000568	Rarefaction	2	0.899999999535009	234.1562299682218
S222	TW	Tibetan Plateau	13758.66302098604	17704	0.7771499672947378	Rarefaction	0	0.899999999750137	2636.9132615776252
S222	TW	Tibetan Plateau	13758.66302098604	17704	0.7771499672947378	Rarefaction	1	0.899999999750137	503.38814042829154
S222	TW	Tibetan Plateau	13758.66302098604	17704	0.7771499672947378	Rarefaction	2	0.899999999750137	72.68708993245617
S223	TW	Tibetan Plateau	11306.032525406956	19783	0.5715024276099153	Rarefaction	0	0.899999999545224	2081.9408360934485
S223	TW	Tibetan Plateau	11306.032525406956	19783	0.5715024276099153	Rarefaction	1	0.899999999545224	253.65708788743777
S223	TW	Tibetan Plateau	11306.032525406956	19783	0.5715024276099153	Rarefaction	2	0.899999999545224	23.026108133305996
S224	TW	Tibetan Plateau	15747.60941648635	17417	0.9041516573741948	Rarefaction	0	0.9000000002621111	3433.5824574619655
S224	TW	Tibetan Plateau	15747.60941648635	17417	0.9041516573741948	Rarefaction	1	0.9000000002621111	1239.9344601894993
S224	TW	Tibetan Plateau	15747.60941648635	17417	0.9041516573741948	Rarefaction	2	0.9000000002621111	328.8189626975261
S225	TW	Tibetan Plateau	12200.965224433292	33970	0.35916883204101535	Rarefaction	0	0.9000000004563109	2460.106657138413
S225	TW	Tibetan Plateau	12200.965224433292	33970	0.35916883204101535	Rarefaction	1	0.9000000004563109	782.4920428122515
S225	TW	Tibetan Plateau	12200.965224433292	33970	0.35916883204101535	Rarefaction	2	0.9000000004563109	238.7618315007769
